text,language,label,source,Ground Truth,Prediction
"Ostéochondrose du métatarse: Maladie osseuse rare caractérisée par la nécrose avasculaire d'une tête métatarsienne, touchant le plus souvent le deuxième, mais aussi le troisième ou le quatrième métatarsien. Les patients peuvent ressentir une douleur en soulevant un poids, présenter un oedème et une sensibilité. Les résultats radiologiques comprennent l'élargissement de l'espace articulaire métatarsophalangien et l'aplatissement de la tête métatarsienne affectée, à des stades plus avancés, la sclérose de la tête métatarsienne, l'épaississement cortical et les corps étrangers intra-articulaires. La maladie peut être bilatérale dans certains cas et présente une prédilection significative pour les femmes dans la deuxième ou troisième décennie de vie. Desmosis coli primaire: Maladie intestinale rare caractérisée par une absence congénitale partielle ou complète du réseau de mailles de collagène dans la paroi intestinale, entraînant une hypopéristaltisme ou un apéristaltisme. Le système nerveux entérique est normal ou quasi normal au niveau des sites affectés, bien que dans certains segments proximaux du côlon et/ou de l'intestin grêle, on observe une hypoganglionose et dysganglionose. Les patients présentent une constipation chronique intraitable de transit lent. Toxicité au méthotrexate: Intoxication rare caractérisée par une toxicité tubulaire rénale aiguë due à la cristallisation du méthotrexate dans la lumière du tubule rénal (entraînant une altération de la clairance du méthotrexate et une détérioration de la fonction rénale, ainsi qu'une exacerbation des évènements indésirables non rénaux), une myélosuppression associée à une pancytopénie, une mucosite gastro-intestinale, une éruption cutanée maculopapulaire, une conjonctivite chimique, une hépatotoxicité (hépatite toxique réversible et hyperbilirubinémie), une toxicité pulmonaire et, dans les cas les plus sévères, une défaillance multiviscérale. Une atteinte du système nerveux central se manifestant par des maux de tête, des convulsions et des symptômes de type AVC, peut également s'observer. Maladie inflammatoire infantile de l'intestin avec atteinte neurologique: Maladie génétique rare caractérisée par l'apparition infantile d'une maladie inflammatoire sévère de l'intestin se manifestant par une diarrhée sanglante et un retard de croissance staturo-pondérale, d'une maladie du système nerveux central avec un retard de développement global et une régression, des toubles de l'élocution, une hypotonie, une hyperréflexie et une épilepsie. L'imagerie cérébrale met en évidence une atrophie cérébrale globale, un corps calleux mince, un retard de myélinisation et une leucoencéphalopathie postérieure. Des cas d'infections récurrentes et une altération des réponses des cellules T à la stimulation, ainsi qu'une diminution des sous-ensembles de cellules T ont aussi été rapportés. Syndrome de déficit immunitaire - autoinflammation - anomalie des neutrophiles associé à CEBPE: Syndrome auto-inflammatoire rare avec déficit immunitaire d'origine génétique caractérisé par une association d'auto-inflammation, d'immunodéficience et de dysfonction des neutrophiles, ainsi que par une légère diathèse hémorragique.",fr,0,HUMAN,0,0
"Síndrome de ''morning glory''': Es una anomalía congénita del disco óptico caracterizada por una excavación en forma de embudo en el polo posterior del disco óptico. Clínicamente, la malformación del disco óptico se asemeja a la flor <i>morning glory</i>, nombre en inglés de la flor de enredadera. La anomalía del disco óptico <i>morning glory</i> (MGDA, por sus siglas en inglés) suele ser unilateral y resulta frecuentemente en una disminución de la agudeza visual mejor corregida (AVMC). El MGDA puede presentarse aislado o asociado a otras anomalías tanto oculares como no oculares. Tumor maligno de ovario de células germinales: Es un cáncer de ovario poco frecuente que se origina en las células germinales del ovario, con frecuencia unilateral en el momento del diagnóstico y que se suele presentar durante la adolescencia con una masa pélvica, fiebre, sangrado vaginal y abdomen agudo. Síndrome de hiperinsulinismo-hiperamonemia: Es una forma difusa de hiperinsulinismo congénito poco frecuente caracterizada por una secreción de insulina excesiva/incontrolada (inadecuada para el nivel de glucemia), hiperamonemia crónica y episodios recurrentes de hipoglucemia inducidos por ayunos y comidas ricas en proteínas. También puede asociar epilepsia y deficiencia cognitiva no relacionados con la hipoglucemia, pero posiblemente relacionados con la hiperamonemia crónica. Este trastorno suele responder al tratamiento con diazóxido. Intoxicación aguda por opioides: Es una intoxicación poco frecuente por un grupo de analgésicos alcaloides que se caracteriza principalmente por miosis (pupilas puntiformes), depresión respiratoria (bradipnea / apnea) y depresión del sistema nervioso central (sedación o coma). Otras manifestaciones posibles incluyen hipotensión, motilidad intestinal reducida, hipotermia e hipoglucemia. La naloxona, un inhibidor competitivo del receptor opioide mu, es un potente antagonista de este receptor, por lo que se utiliza como antídoto para la intoxicación por opioides. Deficiencia combinada de los factores V y VIII: Es un trastorno hereditario de la coagulación, poco frecuente debido a una reducción de la actividad y de los niveles de antígeno de los factores V (FV) y VIII (FVIII), caracterizado por síntomas hemorrágicos de leves a moderados.",es,0,HUMAN,0,0
"1. ¿Por qué es necesario vacunarse? La vacuna de la difteria, el tétanos y la tos ferina acelular (Diphtheria, Tetanus y acellular Pertussis, DTaP) ayuda a prevenir estas enfermedades. La difteria y la tos ferina se contagian de persona a persona. El tétanos entra en el cuerpo a través de cortes o heridas. La DIFTERIA (D) puede causar dificultad para respirar, insuficiencia cardíaca, parálisis o muerte. El TÉTANOS (T) causa rigidez dolorosa en los músculos. El tétanos puede causar problemas graves de salud, como incapacidad para abrir la boca, dificultad para tragar y respirar o la muerte. La TOS FERINA (aP), también conocida como “coqueluche”, puede causar tos violenta e incontrolable que dificulta respirar, comer o beber. La tos ferina puede ser extremadamente grave, especialmente en bebés y niños pequeños, y causar neumonía, convulsiones, daño cerebral o muerte. En adolescentes y adultos, puede causar pérdida de peso, pérdida de control de la vejiga, desmayo y fracturas de costillas por la tos intensa. 2. Vacuna DTaP La vacuna DTaP es solo para niños menores de 7 años. Están disponibles diferentes vacunas contra el tétanos, la difteria y la tos ferina (Tdap y Td) para niños mayores, adolescentes y adultos. Se recomienda que los niños reciban 5 dosis de DTaP, normalmente a las edades siguientes: 2 meses 4 meses 6 meses 15–18 meses 4–6 años Es posible administrar la DTaP como vacuna independiente o como parte de una vacuna combinada (un tipo de vacuna en que se combinan varias vacunas en una inyección). La vacuna DTaP se puede administrar al mismo tiempo que otras vacunas. 3. Hable con su proveedor de atención médica Informe a su proveedor de vacunas si la persona que va a recibir la vacuna: Ha tenido una reacción alérgica después de recibir una dosis previa de cualquier vacuna que proteja contra el tétanos, difteria o tos ferina, o si ha tenido cualquier alergia severa y potencialmente mortal Ha tenido coma, disminución del nivel de consciencia o convulsiones prolongadas en los 7 días posteriores a una dosis previa de cualquier vacuna contra la tos ferina (DTP o DTaP) Tiene convulsiones u otro problema del sistema nervioso Alguna vez ha tenido el Guillain-Barré Syndrome (también llamado “GBS”) Ha tenido dolor intenso o hinchazón después de una dosis previa de cualquier vacuna que proteja contra el tétanos o la difteria En algunos casos, el proveedor de atención médica de su hijo podría decidir que se posponga la vacuna DTaP hasta una visita futura a los niños con enfermedades menores, como el catarro común. En niños moderada o gravemente enfermos, es usual que se deba esperar a que se recuperen antes de que reciban la vacuna DTaP. El proveedor de atención médica de su hijo puede proporcionarle más información. 4. Riesgos de una reacción a la vacuna A veces ocurren dolor o hinchazón en el sitio donde se administró la inyección, irritabilidad, náusea, cansancio, pérdida del apetito y vómito después de administrar la vacuna DTaP. Son mucho menos frecuentes las reacciones más graves, como convulsiones, llanto incesante por 3 horas o más, o fiebre alta (más de 40.5 °C [105 °F]) después de la vacuna DTaP. De manera infrecuente, la vacunación va seguida de hinchazón de todo un brazo o pierna, especialmente en niños mayores cuando reciben la cuarta o quinta dosis. Al igual que con cualquier medicina, hay probabilidades muy remotas de que una vacuna cause una reacción alérgica grave, otra lesión grave o la muerte. 5. ¿Qué hago si ocurre algún problema grave? Podría ocurrir una reacción alérgica después de que la persona vacunada deje la clínica. Si observa signos de una reacción alérgica grave (ronchas, hinchazón de la cara y garganta, dificultad para respirar, latidos rápidos, mareo o debilidad), llame al 9-1-1 y lleve a la persona al hospital más cercano. Llame a su proveedor de atención médica si hay otros signos que le preocupan. Las reacciones adversas se deben reportar al Vaccine Adverse Event Reporting System, V AERS (Sistema para reportar reacciones adversas a las vacunas). Es usual que el proveedor de atención médica informe sobre ello, o también puede hacerlo usted mismo. Visite el sitio web de V AERS en www.vaers.hhs.gov o llame al 1-800-822-7967. El VAERS es solo para informar sobre reacciones y el personal de VAERS no proporciona consejos médicos. 6. Programa nacional de compensación por lesiones ocasionadas por vacunas El National Vaccine Injury Compensation Program, VICP (Programa nacional de compensación por lesiones ocasionadas por vacunas) es un programa federal que se creó para compensar a las personas que podrían haber experimentado lesiones ocasionadas por ciertas vacunas. Las reclamaciones relativas a presuntas lesiones o fallecimientos debidos a la vacunación tienen un límite de tiempo para su presentación, que puede ser de tan solo dos años. Visite el sitio web de VICP en www.hrsa.gov/vaccinecompensation o llame al 1-800-338-2382 para obtener información acerca del programa y de cómo presentar una reclamación. 7. ¿Dónde puedo obtener más información? Consulte a su proveedor de atención médica. Llame a su departamento de salud local o estatal. Visite el sitio web de la Food and Drug Administration, FDA (Administración de Alimentos y Medicamentos), para consultar los folletos informativos de las vacunas e información adicional en www.fda.gov/vaccines-blood-biologics/vaccines. Comuníquese con los Centers for Disease Control and Prevention, CDC (Centros para el Control y Prevención de Enfermedades): - Llame al 1-800-232-4636 (1-800-CDC-INFO) o - Visite el sitio web de los CDC en www.cdc.gov/vaccines. Spanish translation provided by the Immunization Action Coaliti",es,0,HUMAN,0,0
"Acidémie méthylmalonique sensible à la vitamine B12: L'acidémie méthylmalonique sensible à la vitamine B12 (AMS) est une erreur innée du métabolisme de la vitamine B12 (cobalamine) caractérisée par des comas acidocétosiques fréquents et des accès de vomissements, une déshydratation, une hypotonie et un déficit intellectuel, elle répond à la vitamine B12. Elle se divise en trois types: <i>cblA, cblB</i> et <i>cblD</i>-variante 2 (<i>cblD</i>v2). Dysbêtalipoprotéinémie: Hyperlipidémie combinée rare (HLP de type 3) caractérisée par des taux élevés de cholestérol et de triglycérides (transportés par des lipoprotéines de densité intermédiaire [IDL pour intermediate density lipoproteins]) et par un risque accru d'athérosclérose progressive et de maladie cardiovasculaire précoce. Glycogénose par déficit en glycogène synthase hépatique: Le déficit en glycogène synthase hépatique, ou glycogénose de type 0 , est une anomalie génétique héréditaire du métabolisme du glycogène caractérisée par une hypoglycémie à jeun. , elle peut également entraîner des anomalies rénales et une hyperuricémie. Syndrome de fièvre périodique avec hyperimmunoglobulinémie D: Le syndrome de fièvre périodique avec hyperimmunoglobulinémie D (HFID) est une maladie génétique rare caractérisée par des épisodes récurrents de fièvre, d'arthralgies et de manifestations gastro-intestinales, ainsi que par une augmentation des taux d'immunoglobuline D (IgD) dans le sang. Les patients atteints de cette maladie présentent également une augmentation de l'incidence des infections respiratoires et gastro-intestinales. Déficit congénital en facteur II:",fr,1,llama,1,0
"Hämoglobin Lepore-Beta-Thalassämie-Syndrom: Eine seltene Beta-Thalassämie in Verbindung mit einer anderen Hämoglobin-Anomalie, die durch das Vorhandensein der Hämoglobin-Lepore-Variante in Verbindung mit einer Beta-Thalassämie gekennzeichnet ist. Das klinische Bild ist je nach Typ der Beta-Thalassämie sehr unterschiedlich und reicht von einer schweren hypochromen mikrozytären Anämie und vollständiger Transfusionsabhängigkeit bis hin zu einer mäßigen, kompensierten Anämie ohne Bedarf an regelmäßigen Bluttransfusionen. Hämoglobin-M-Krankheit: Eine seltene Hämoglobinopathie, die durch das Vorhandensein von Hämoglobinvarianten mit strukturellen Anomalien im Globin-Teil des Moleküls gekennzeichnet ist, die zu einer Autooxidation von Häm-Eisen führen, was eine Methämoglobinämie zur Folge hat. Die Patienten zeigen eine Zyanose, für die keine Behandlung erforderlich ist. Der Vererbungsmodus ist autosomal-dominant. Hydroa vacciniforme: Eine seltene Photodermatose, bei der sich als Reaktion auf Sonneneinstrahlung juckende oder schmerzhafte Bläschen in einem photodistributiven Muster entwickeln. Die Läsionen heilen mit dauerhafter varioliformer Narbenbildung ab. Gelegentlich werden auch Augenbeteiligung, Fehlbildungen der Ohren und der Nase oder Kontrakturen der Finger beobachtet. Systemische Anzeichen und Symptome sind nicht vorhanden. Die Erkrankung tritt typischerweise in der Kindheit auf und bildet sich im Jugend- oder jungen Erwachsenenalter spontan zurück. Prurigo, aktinische: Eine seltene, chronische Photodermatose, die durch stark juckende, polymorphe, erythematöse, exkorierte und/oder lichenifizierte Papeln, Makeln, Plaques und Knötchen gekennzeichnet ist. Aktinische Keratose: Eine häufige Hautveränderung, die durch das Auftreten von papillösen, rot-braunen bis schwarzen Geschwulsten auf der Haut gekennzeichnet ist, die in der Regel von chronischer Sonnenexposition verursacht werden. Diese Hautveränderungen können entweder ein weniger schwere Vorstadium der Basalzellkarzinome sein oder sich in schwerere Fortschritte entwickeln.",de,1,mistral,1,0
"Síndrome de Asperger - Historia: El término fue utilizado por primera vez por Lorna Wing en 1981 en una revista de psiquiatría y psicología, y lo denominó así en reconocimiento del trabajo previo de Hans Asperger, psiquiatra y pediatra austríaco que ya había descrito el síndrome en 1943 (en su trabajo para la habilitación como profesor y que publicó un año más tarde), es decir, casi simultáneamente con la descripción del autismo infantil realizada por Leo Kanner. No obstante, en 1925, la psiquiatra soviética Grunia Efímovna Sújareva ya había descrito el cuadro clínico del síndrome. Asperger utilizó la expresión «psicopatía autista», que se prestaba a confusiones por la asociación del término «psicopatía» con individuos de personalidad asocial. Según Wing, Asperger solo quiso usar la palabra «psicopatía» en el sentido técnico simple de «personalidad patológica». Sin embargo, los trabajos de Hans Asperger respecto del trastorno no se difundieron mucho a causa de la Segunda Guerra Mundial y finalmente se extraviaron durante el incendio de su clínica, de modo que sus investigaciones permanecieron ignoradas por la comunidad psiquiátrica, hasta que Lorna Wing las retomó. El reconocimiento internacional del síndrome de Asperger como una entidad clínica se dio en la década de 1990, y se incorporó por primera vez en el Manual diagnóstico y estadístico de los trastornos mentales, en su cuarta edición (DSM-IV, de 1994), es decir, cincuenta años después de que Asperger publicara por primera vez sus consideraciones acerca del trastorno. El síndrome de Asperger es un diagnóstico relativamente nuevo en el campo del autismo. Según algunos autores, el propio Asperger, cuando era niño, podría haber presentado algunas de las características del síndrome que lleva su nombre como, por ejemplo, la lejanía y el talento en el lenguaje. La descripción que realizó Asperger en 1943 se basaba en cuatro casos clínicos de niños que fueron sus pacientes, los cuales tenían dificultades para integrarse socialmente. Estos niños carecían de habilidades de comunicación no verbal, no podían demostrar empatía con sus compañeros y eran, ciertamente, torpes físicamente. Asperger describió la «psicopatía autista» diciendo que se caracterizaba sobre todo por un aislamiento social. Cincuenta años más tarde, se han propuesto de manera tentativa variadas estandarizaciones del síndrome de Asperger como una entidad diagnóstica, muchas de las cuales difieren significativamente del trabajo original de Asperger.",es,0,HUMAN,0,0
"Congenital atransferrinemia: Congenital atransferrinemia is a very rare hematologic disease caused by a transferrin (TF) deficiency and characterized by microcytic, hypochromic anemia (manifesting with pallor, fatigue and growth retardation) and iron overload, and that can be fatal if left untreated. Bronchogenic cyst: Congenital malformations resulting from abnormal budding of the foregut and are most commonly found in the mediastinum. Congenital lobar emphysema: A respiratory abnormality characterized by respiratory distress due to hyperinflation of one or more affected lobes of the lung. Congenital mesoblastic nephroma: A rare renal tumor characterized by a unilateral, solitary, well demarcated, mesenchymal/myofibroblastic neoplasm occurring in very young children. Histopathologically, three subtypes (classic, cellular, and mixed) can be distinguished. The tumor most commonly involves the renal sinus and is typically discovered as a palpable abdominal mass. This can cause skin lesions, eye (ocular) infection, and central nervous system involvement, leading to symptoms such as irritability, fever, and difficulty feeding.",en,1,mistral,1,1
"Progeria - Causa: La progeria puede encuadrarse dentro de las laminopatías, enfermedades genéticas debidas a mutaciones en el gen LMNA, que codifica para las laminas A y C, proteínas que componen la lámina nuclear, una estructura asociada internamente a la envoltura nuclear. La mutación más frecuente es una mutación puntual en la posición 1824 en el exón 11, que altera el codón 608, y activa el sitio críptico de procesamiento llevando a una lamina A truncada. Como consecuencia, se produce la pérdida de 50 aminoácidos en el extremo C-terminal del polipéptido, dando lugar a la forma alterada de la proteína conocida como progerina, o lamina AD50. Esto lleva a la disrupción del ensamblaje normal de la envoltura nuclear, la función nuclear y la funcionalidad de la lamina A. Afecta específicamente a la maduración de la prelamina A a lamina A; por lo tanto, la progeria es un desorden que tiene un efecto profundo en la integridad del tejido conectivo. La forma alterada de la proteína conocida como progerina se acumula en la envoltura nuclear, causando la alteración de la función nuclear y la estabilidad de la estructura. Esto conduce a una serie de cambios celulares y moleculares que dan lugar a la manifestación de síntomas característicos de la progeria, como la apariencia envejecida, la pérdida de cabello y la fragilidad ósea. La progerina también puede interferir con la función de otras proteínas que interactúan con la lámina nuclear, lo que puede contribuir a la gravedad de la enfermedad.",es,1,llama,1,1
"Immundefektsyndrom, variables: Die allgemeine variable Immundefizienz (CVID) umfasst eine heterogene Gruppe von Krankheiten mit signifikanter, ursächlich ungeklärter Hypogammaglobulinämie, fehlender Bildung spezifischer Antikörper nach Impfungen und Suszeptibilität für bakterielle Infektionen, vor allem mit kapseltragenden Bakterien. Ehlers-Danlos-Syndrom, muskulo-kontrakturaler Typ: Eine seltene Systemerkrankung mit angeborenen multiplen Kontrakturen, charakteristischen kraniofazialen Merkmalen und typischen Hauterscheinungen. Bereits bei der Geburt oder im frühen Säuglingsalter sind typische Merkmale wie große Fontanelle, Hypertelorismus, schräg nach unten verlaufende Lidspalten, blaue Skleren, Ohrdeformitäten, hoher Gaumen und charakteristische Hautmerkmale wie Überdehnbarkeit der Haut, Brüchigkeit der Haut mit atrophischen Narben, leichte Hämatome und verstärkte Faltenbildung der Handflächen erkennbar. Weitere Manifestationen umfassen u. a. rezidivierende/chronische Dislokationen, Brust- und Wirbelsäulendeformitäten, ungewöhnlich geformte Finger, Kolondivertikel, Pneumothorax sowie urogenitale und ophthalmologische Anomalien. Molekulargenetische Untersuchungen sichern die Diagnose. Pulmonale Alveolarproteinose, autoimmune: Eine selten vorkommende interstitielle Lungenerkrankung, bei der es zu einer abnormalen Ablagerung von Lipoproteinen im Alveolus kommt, was zu einer Beeinträchtigung der Lungenfunktion führt, Autoantikörper können die Ursache sein. Intelligenzminderung-Polydaktylie-unkämmbare Haare-Syndrom: Ein seltenes Syndrom, das durch eine Kombination von kognitiver Beeinträchtigung, Polydaktylie (überzähligen Finger oder Zehen) und spezifischen Haarveränderungen gekennzeichnet ist, was auf eine genetische Mutation zurückzuführen ist. Axenfeld-Rieger-Syndrom: Ein seltenes Fehlbildungssyndrom, das durch eine Kombination von Defekten in der Entwicklung der Augen und des Antlitzes gekennzeichnet ist, unter anderem iris-stromakombinierte Defekte, mikrokornea, ektodermale Veränderungen der Nase und Lippen, sind Defekte der Zähne, Ohren und des Skeletts möglich, eine genetische Ursache wird vermutet.",de,1,llama,1,0
"Síndrome de camptodactilia de Guadalajara tipo 3: Es un trastorno genético poco frecuente del desarrollo óseo caracterizado por camptodactilia de la mano asociada a dismorfia facial (cara plana, hipertelorismo, telecanto, simbléfaron, pabellones auriculares simplificados, retrognatia) y anomalías cervicales (cuello corto con pterigia, esclerosis muscular). Los hallazgos adicionales incluyen defectos espinales (p. ej., espina bífida oculta cervical y dorso-lumbar), acortamiento congénito del músculo esternocleidomastoideo, muñecas en flexión y manos y pies delgados. También se observan anomalías estructurales cerebrales, nevos múltiples, micropene y leve discapacidad intelectual. Las pruebas de imagen revelan un aumento de las trabéculas óseas, engrosamiento cortical de los huesos largos y retraso de la edad ósea. Displasia frontonasal asociada al gen SIX2: Es una displasia frontonasal poco frecuente caracterizada por un fenotipo craneofacial que comprende frente prominente con línea anterior de implantación del cabello alta, ptosis, hipertelorismo, epicanto inverso, puente nasal plano y punta nasal ancha. También se ha descrito un agrandamiento de la fontanela anterior, sinostosis sagital y anomalías de la base del cráneo. Amioplasia congénita: Es un síndrome de artrogriposis esporádica poco frecuente caracterizado por múltiples contracturas congénitas que se presentan siguiendo un patrón muy específico. Es típicamente simétrico y afecta a las cuatro extremidades, con rotación interna de hombros, codos en extensión completa y fijos, muñecas fijas en flexión, dedos parcialmente flexionados, caderas fijas en flexión o extensión, en aducción o en abducción y, en ocasiones, luxadas. Las rodillas pueden estar fijas en extensión o flexión, y los pies suelen estar en equino-varo grave. La mandíbula y el tronco están relativamente preservados. El tejido muscular normal de las extremidades es reemplazado por tejido graso y fibroso. Síndrome de retraso global del desarrollo-anomalías neurooftalmológicas-crisis-discapacidad intelectual: Es un trastorno neurológico genético poco frecuente, caracterizado por un retraso global del desarrollo, hipotonía, crisis epilépticas, retraso del crecimiento y discapacidad intelectual de inicio entre la lactancia y la infancia. Otros hallazgos adicionales variables incluyen estrabismo, alteración visual cortical, nistagmo, trastornos del movimiento (tales como distonía, ataxia o corea) o leves rasgos dismórficos, entre otros.",es,0,HUMAN,0,1
"Virale Eukaryogenese: Virale Eukaryogenese (entlehnt von englisch viral eukaryogenesis) ist die Bezeichnung einer Hypothese, nach der sich der Zellkern eukaryotischer Lebensformen aus einem großen DNA-Virus in im Zuge einer Endosymbiose in einem methanogenen Archaeon oder einem Bakterium entwickelt hat. Nach diesem Szenario entwickelte sich das Virus später zum eukaryotischen Zellkern, indem es Gene aus dem Wirtsgenom übernahm und schließlich dessen Rolle an sich riss. Die Hypothese wurde erstmals 2001 von Philip Bell vorgeschlagen. Sie bekam weitere Unterstützung durch die Entdeckung großer, komplexer DNA-Viren (wie dem Mimivirus), die zur Proteinbiosynthese fähig sind. Die virale Eukaryogenese wird aus mehreren Gründen kontrovers diskutiert. Zum einen wird gelegentlich argumentiert, dass die behaupteten Beweise für den viralen Ursprung des Zellkerns auch im Umkehrschluss für den nuklearen Ursprung einiger Viren verwendet werden können.",de,0,HUMAN,0,1
"Scléroedème: Maladie cutanée acquise rare caractérisée par un dépôt excessif de mucine et un épaississement des faisceaux de collagène dans le derme, entraînant une induration cutanée, ne prenant pas le godet, de la peau du cou, s'étendant aux épaules et à la partie supérieure du tronc, mais épargnant les mains et les pieds. Selon l'association avec des antécédents ou des maladies sous-jacentes, trois types peuvent être distingués: le type 1 suit généralement une infection fébrile, le type 2 est associé à une paraprotéinémie et le type 3 survient chez les patients atteints de diabète sucré. Dans les types 2 et 3 en particulier, une atteinte extracutanée peut être présente. D'autres conditions potentiellement associées incluent une variété d'endocrinopathies, de maladies systémiques et de tumeurs. Encéphalopathie épileptique avec démyélinisation cérébrale généralisée : L'encéphalopathie épileptique avec démyélinisation cérébrale généralisée est un défaut rare du transport des substrats de la mitochondrie. Elle se caractérise par une hypotonie musculaire sévère, des convulsions (avec ou sans apnée épisodique) débutant au cours de la première année de vie, et par un arrêt du développement psychomoteur (affectant surtout les capacités motrices). Une spasticité sévère et une hyperréflexie ont aussi été rapportées. L'hypomyélination cérébrale globale est une donnée caractéristique à l'imagerie. Amylose cutanée familiale isolée: Amylose cutanée primitive rare caractérisée par la survenue de cas familiaux d'amylose maculeuse et/ou de lichen amyloïde dus à une dégénérescence fibrillaire et à l'apoptose des kératinocytes basaux suivies d'une conversion des masses de filaments en matériel amyloïde dans le derme papillaire. Les patients présentent généralement une éruption prurigineuse à type de papules hyperkératosiques groupées, qui peuvent confluer pour former des plaques hyperkératosiques avec une prédilection pour les membres inférieurs (lichen amyloïde) ou des macules hyperpigmentées, parfois réticulées, que l'on observe le plus souvent sur le dos, la poitrine ou au niveau de la région interscapulaire (amylose maculeuse). Paresthésies buccales médicalement inexpliquées: Maladie neurologique rare caractérisée par une sensation de brûlure bilatérale symétrique et continuelle de la muqueuse buccale, sans qu'une lésion organique ne puisse être objectivée. Elle survient le plus souvent chez les femmes ménopausées et affecte généralement la langue, les lèvres, la muqueuse buccale et moins souvent le palais. Elle est souvent associée à une dysgueusie et à une xérostomie. Syndrome de Roifman: Dysplasie immuno-osseuse génétique rare associée à un retard de croissance pré et post-natal, une rétinopathie, une microcéphalie, une déficience intellectuelle et des caractéristiques dysmorphiques.",fr,0,HUMAN,0,0
"Tetrasomía 9p: Es una anomalía autosómica poco frecuente caracterizada por retraso en el crecimiento pre- y postnatal, retraso psicomotor, discapacidad intelectual de leve a moderada, hipotonía, microcefalia, características dismórficas (hipertelorismo ocular, orejas malformadas de baja implantación, nariz bulbosa / en pico, microretrognatia, enoftalmos / microftalmia, epicanto, estrabismo), labio leporino / paladar hendido, anomalías esqueléticas (uñas / falanges distales hipoplásicas, talla baja, cuello corto, contracturas), defectos cardíacos congénitos, malformaciones renales y urogenitales (hipoplasia renal, hipoplasia genital, criptorquidia). Trisomía X: La trisomía X es una anomalía numérica (aneuploidía) de los cromosomas sexuales con un fenotipo variable causado por la presencia de un cromosoma X extra en las mujeres (47,XXX en lugar de 46,XX). Trisomía 1 en mosaico: Es una trisomía autosómica poco frecuente caracterizada por movimientos fetales reducidos y retraso del crecimiento intrauterino, así como bajo peso al nacer y anomalías congénitas múltiples. Estas últimas incluyen, entre otras, dismorfia facial (hipertelorismo, labio leporino/paladar hendido, micrognatia, línea de implantación del cabello baja y orejas pequeñas de implantación baja y rotadas posteriormente), perímetro cefálico inferior al promedio, deformidades de las manos (camptodactilia) y de los pies, marcada hipertricosis, y anomalías cerebrales, cardíacas y pulmonares. La letalidad parece depender del grado de mosaicismo. Trisomía 12 en mosaico: La trisomía 12 en mosaico es un síndrome por anomalía cromosómica poco frecuente, con un fenotipo muy variable, caracterizado principalmente por retraso del desarrollo o del crecimiento, talla baja, dismorfia craneofacial (p. ej., turricefalia, frente alta, fisuras palpebrales inclinadas hacia abajo, orejas de baja implantación y rotadas posteriormente, paladar estrecho), anomalías cardíacas congénitas (p. ej., comunicación interauricular, ductus arterioso persistente), hipotonía y displasia pigmentaria. También se han descrito escoliosis, pérdida de audición, asimetría facial/corporal y discapacidad intelectual. Trisomía 15 en mosaico: La trisomía 15 en mosaico es un síndrome por anomalía cromosómica poco frecuente, que se caracteriza principalmente por una restricción del crecimiento intrauterino, anomalías cardíacas congénitas (que incluyen defectos septales auriculares y ventriculares, conducto arterioso persistente) y dismorfia craneofacial (incl. hipertelorismo, fisuras palpebrales inclinadas hacia abajo, puente nasal ancho). Los afectados presentan también anomalías cerebrales (p. ej., cerebelo hipoplásico, asimetría ventricular), renales (p. ej., riñones displásicos pequeños) y/o genitales (testículos no descendidos, pene pequeño, labios mayores hipoplásicos). También se han notificado anomalías digitales y de la pigmentación cutánea.",es,0,HUMAN,0,0
